,city,page_link,sleeps,area_sqm,bedrooms,bathroom,price,curency
1390,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/chianti-sieci-i-3494/,6,90,2,2,4,€
1391,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/belle-donne-1088/,2,30,studio,1,56,€
1392,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/della-pergola-2249/,5,80,2,1,24,€
1393,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/fresco-painting-9683/,12,230,5,3,31,€
1394,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/palazzuolo-ii-11089/,4,60,1,1,21,€
1395,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/divina-attuale-0715/,2,70,1,1,44,€
1396,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/chianti-sieci-iii-3496/,6,100,2,2,4,€
1397,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/rustici-9937/,4,60,1,1,26,€
1398,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/botticelli-studio-7821/,4,70,2,1,37,€
1399,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/toscanella-10350/,7,120,3,2,30,€
1400,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/chianti-sieci-ii-3495/,5,75,2,2,5,€
1401,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/the-wine-charm-13339/,6,90,2,1,19,€
1402,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/chianti-sieci-i-3494/,6,90,2,2,4,€
1403,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/belle-donne-1088/,2,30,studio,1,56,€
1404,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/artista-4968/,4,65,2,1,28,€
1405,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/castellani-3493/,4,50,studio,1,18,€
1406,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/niccol-arno-4551/,4,68,1,1,41,€
1407,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/terrazzino-13340/,4,70,1,1,26,€
1408,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bardi-10766/,5,120,3,2,56,€
1409,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/chianti-sieci-iv-3497/,7,90,2,2,4,€
1410,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/chianti-sieci-v-4265/,7,90,3,1,13,€
1411,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/signoria-suite-4665/,5,40,2,2,52,€
1412,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/melarancio-due-1449/,2,30,studio,1,28,€
1413,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bianca-cappello-1676/,4,58,2,1,29,€
1414,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/sprone-antique-2882/,3,34,1,1,30,€
1415,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/melarancio-tre-1448/,4,65,2,1,22,€
1416,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/arlecchino-12367/,6,75,2,1,30,€
1417,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/capponcina-15793/,4,65,1,1,20,€
1418,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/st-elizabeth-bargello--20161/,6,60,2,2,19,€
1419,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/casanova-20453/,2,65,1,1,46,€
1420,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/federighi-20519/,6,100,2,2,30,€
1421,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/tesla-20526/,6,81,2,2,24,€
1422,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/giglio-21367/,2,35,studio,1,33,€
1423,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/charming-prati-22412/,6,70,2,2,29,€
1424,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/delloriuolo-1684/,2,30,studio,1,27,€
1425,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/boboli-terrace-3860/,4,70,1,1,52,€
1426,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bartolommeo-1667/,5,80,1,1,23,€
1427,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/lamberti-suite-4508/,7,110,3,2,35,€
1428,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/suite-lilium-12319/,6,75,2,2,34,€
1429,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/torre-niccolo-3646/,4,40,studio,1,32,€
1430,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/flower-on-the-old-bridge-4843/,3,45,studio,1,32,€
1431,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/trebbio-royal-4216/,6,85,2,1,19,€
1432,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/faenza-ii-10147/,4,80,1,1,21,€
1433,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/michelangelo-7185/,4,40,1,1,32,€
1434,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bartolommeo-iv-6772/,2,30,studio,1,41,€
1435,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/pecori-luxe-4010/,4,40,1,1,36,€
1436,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/pavone-8020/,6,70,2,2,36,€
1437,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/lusso-toscano-1163/,4,70,1,1,56,€
1438,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/santa-trinita-0650/,4,50,1,1,40,€
1439,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/gioberti-beccaria-7810/,2,30,1,1,27,€
1440,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/melarancio-uno-1433/,4,60,2,1,22,€
1441,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/nicchio-6736/,4,85,2,1,43,€
1442,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ellen-white-9261/,5,60,2,1,28,€
1443,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/flora-blu-4390/,4,80,1,1,40,€
1444,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/michelangelo-tintori-11694/,6,80,2,2,36,€
1445,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/scala-views-4981/,4,65,2,2,37,€
1446,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/pietro-garden-6739/,4,45,2,1,29,€
1447,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/florence-scala-4510/,6,75,2,2,32,€
1448,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/santa-reparata-loft-11874/,6,70,2,2,25,€
1449,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cavalcanti-ii-11213/,4,50,2,1,20,€
1450,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bartolommeo-iii-2192/,4,45,studio,1,21,€
1451,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/piazza-santa-croce-14375/,7,80,2,2,31,€
1452,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ghibellina-antica-3023/,4,70,2,1,34,€
1453,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/signoria-view-suite-4513/,5,40,2,2,75,€
1454,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/sant-ambrogio-14491/,7,75,2,2,27,€
1455,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/charming-pietro--16705/,7,85,2,2,35,€
1456,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/exclusive-luxury-villa-18111/,14,500,6,5,30,€
1457,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/camelia-ii-21389/,2,55,1,1,39,€
1458,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bartolommeo-ii-1826/,3,55,1,1,26,€
1459,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/leoni-classic-2205/,5,50,2,1,20,€
1460,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/solaris-11330/,4,80,2,1,40,€
1461,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/oriuolo-3-3880/,3,50,1,1,38,€
1462,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/giardino-toscano-1380/,10,200,3,4,41,€
1463,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/oriuolo-2-3882/,3,55,1,1,21,€
1464,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/della-pellicceria-2347/,4,75,1,1,28,€
1465,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/fossombroni-1757/,6,150,2,2,21,€
1466,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/frati-bigi-12188/,6,100,2,2,34,€
1467,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/faenza-i-10075/,2,45,studio,1,61,€
1468,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/aurea-10043/,7,140,4,2,39,€
1469,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/angeli-caldaie-9466/,9,110,4,2,35,€
1470,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/dado-suite-16017/,2,35,1,1,34,€
1471,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/terme-terrace-20445/,4,90,2,2,39,€
1472,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/pietro-pretty-4514/,4,55,2,1,38,€
1473,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/oriuolo-4-5656/,2,28,studio,1,63,€
1474,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/giotto-tintori-11769/,6,80,2,2,36,€
1475,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/stella-signoria-4391/,5,60,1,1,34,€
1476,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/della-pellicceria-2347/,4,75,1,1,28,€
1477,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/fossombroni-1757/,6,150,2,2,21,€
1478,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/frati-bigi-12188/,6,100,2,2,34,€
1479,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/faenza-i-10075/,2,45,studio,1,61,€
1480,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/aurea-10043/,7,140,4,2,39,€
1481,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/angeli-caldaie-9466/,9,110,4,2,35,€
1482,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/dado-suite-16017/,2,35,1,1,34,€
1483,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/terme-terrace-20445/,4,90,2,2,39,€
1484,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/pietro-pretty-4514/,4,55,2,1,38,€
1485,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/oriuolo-4-5656/,2,28,studio,1,63,€
1486,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/giotto-tintori-11769/,6,80,2,2,36,€
1487,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/stella-signoria-4391/,5,60,1,1,34,€
1488,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bartolommeo-vi-9801/,2,45,studio,1,41,€
1489,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/verdi-apartment-3658/,4,65,2,2,34,€
1490,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/charlotte-13613/,9,110,3,3,32,€
1491,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/gioia-toscana-0713/,7,150,2,3,46,€
1492,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/piazza-panoramica-4921/,11,220,4,3,32,€
1493,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cappelle-suites-0705/,4,50,1,1,24,€
1494,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/comfort-laura-5044/,4,60,2,1,30,€
1495,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/rustici-apartment-4425/,6,140,2,2,32,€
1496,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/pepi-ii-4881/,4,55,1,1,24,€
1497,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/panzani-9684/,6,100,2,2,36,€
1498,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/stufa-aqua-4861/,4,40,1,1,20,€
1499,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/classic-duomo-2402/,6,70,2,1,34,€
1500,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/aldobrandini-5698/,8,200,4,3,51,€
1501,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/casa-del-moro-4682/,4,60,1,1,22,€
1502,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/repubblica-elegant-15785/,5,80,2,1,44,€
1503,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/duomo-spectacular-views-15940/,4,90,2,1,51,€
1504,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/torre-forese-2301/,5,170,1,2,42,€
1505,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bartolommeo-v-8172/,4,45,1,1,32,€
1506,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/agnolo-open-space-13443/,4,50,1,1,27,€
1507,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/landino-15866/,4,55,1,1,27,€
1508,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/neri-i-21329/,2,28,1,1,41,€
1509,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/san-gallo-white-12362/,4,70,2,1,47,€
1510,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/scala-suite-4509/,4,65,1,2,32,€
1511,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/yellow-alamanni-11653/,6,90,2,1,19,€
1512,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/laura-elegant-14512/,4,50,1,1,27,€
1513,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/villa-fiesole-i-1744/,6,120,3,3,26,€
1514,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/villa-fiesole-iii-1745/,12,270,6,6,26,€
1515,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/neri-iv-13195/,2,50,1,1,52,€
1516,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/neri-ii-12029/,2,45,1,1,29,€
1517,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/stile-signoria-4428/,2,25,studio,1,52,€
1518,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/panzani-rustico-11788/,7,110,2,3,31,€
1519,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ginevra--20432/,7,180,3,3,33,€
1520,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/la-terrazza-del-cardinale-7820/,5,80,2,1,32,€
1521,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cavalcanti-10821/,4,50,2,1,20,€
1522,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/little-cottage-13251/,4,35,studio,1,15,€
1523,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/santa-maria-novella-apartment-13538/,4,50,1,1,29,€
1524,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/tramonto-sull-arno-15321/,3,60,1,1,64,€
1525,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/balcone-vista-duomo-15326/,2,35,1,1,68,€
1526,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/-guicciardini-15359/,9,130,4,4,45,€
1527,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/il-tulipano-17741/,4,60,1,1,27,€
1528,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/adelaide-20443/,2,45,1,1,71,€
1529,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/tintoretto-20454/,2,60,1,1,68,€
1530,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/marchese-center-20575/,8,120,3,3,43,€
1531,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/villa-fiesole-ii-4875/,6,150,3,3,26,€
1532,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/vincent-10134/,4,65,2,2,37,€
1533,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ricasoli-10139/,2,75,studio,1,79,€
1534,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/oltrarno-classico-10259/,4,65,2,1,32,€
1535,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/monna-lisa-10440/,6,60,1,2,19,€
1536,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/via-de-magalotti-11770/,4,80,2,2,24,€
1537,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cupido-12652/,4,50,1,1,37,€
1538,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/class-12661/,4,45,1,1,34,€
1539,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/riverside-charm-12907/,7,70,2,1,26,€
1540,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/scipio-luxury-14303/,6,140,2,2,45,€
1541,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/al-bargello-i-14330/,4,50,1,1,56,€
1542,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/al-bargello-ii-14333/,5,50,2,1,47,€
1543,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/medici-suite-suite-medici-loft-8-14616/,8,150,3,2,18,€
1544,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/duomo-paradiso-14837/,4,65,2,1,40,€
1545,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/splendida-vista-sullarno-15325/,4,60,1,1,54,€
1546,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/il-nido-di-florence-15327/,2,20,studio,1,49,€
1547,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ponte-vecchio-suite-15328/,2,50,studio,1,61,€
1548,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/terazza-sul-duomo-15331/,4,55,studio,1,49,€
1549,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cavour-accademia-15603/,8,140,2,2,22,€
1550,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bardino-15930/,8,120,3,2,18,€
1551,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/della-spada-15931/,7,115,3,2,30,€
1552,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/lacorte-15995/,4,50,1,1,15,€
1553,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/dimezzo-15996/,4,50,1,1,15,€
1554,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/secondino-16002/,4,50,1,1,15,€
1555,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/flat-47-16003/,5,60,1,1,13,€
1556,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/il-magnifico-16004/,5,90,2,1,21,€
1557,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/zanobi-16010/,6,80,1,2,18,€
1558,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/boheme-16012/,4,80,1,1,19,€
1559,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ghibellino-centro-16099/,4,40,1,1,18,€
1560,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/terazza-sul-duomo-15331/,4,55,studio,1,49,€
1561,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cavour-accademia-15603/,8,140,2,2,22,€
1562,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/bardino-15930/,8,120,3,2,18,€
1563,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/della-spada-15931/,7,115,3,2,30,€
1564,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/lacorte-15995/,4,50,1,1,15,€
1565,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/dimezzo-15996/,4,50,1,1,15,€
1566,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/secondino-16002/,4,50,1,1,15,€
1567,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/flat-47-16003/,5,60,1,1,13,€
1568,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/il-magnifico-16004/,5,90,2,1,21,€
1569,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/zanobi-16010/,6,80,1,2,18,€
1570,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/boheme-16012/,4,80,1,1,19,€
1571,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ghibellino-centro-16099/,4,40,1,1,18,€
1572,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/amazing-ponte-vecchio-16703/,8,200,4,2,51,€
1573,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/fiesolana-duomo-16872/,10,70,3,3,3,€
1574,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/san-marco-elegant--16905/,4,70,2,1,47,€
1575,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/faenza-elegant-17202/,4,40,2,2,51,€
1576,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/oasis-17223/,8,230,4,2,65,€
1577,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/central-leticia--17224/,4,80,2,1,36,€
1578,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/central-pia-17226/,9,90,2,3,58,€
1579,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/central-louisa--17227/,8,100,3,2,37,€
1580,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/grand-apartment--17229/,14,250,4,2,34,€
1581,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/ponte-vecchio-cozy-17742/,3,45,1,1,25,€
1582,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/santa-croce-17746/,5,70,1,1,38,€
1583,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/melegnano-17747/,4,75,2,1,50,€
1584,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/tegolaio-17-17779/,4,80,1,1,29,€
1585,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/san-gallo-home-18183/,7,100,4,1,48,€
1586,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/piazza-goldoni--18318/,2,28,studio,1,41,€
1587,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/elizabeth-taylor-suite-18356/,2,40,1,1,13,€
1588,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/fortezza-apartment-18392/,4,80,2,2,34,€
1589,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/suite-palazzo-vecchio-18398/,4,45,1,1,23,€
1590,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/penthouse-fiesolana-18400/,4,100,2,2,43,€
1591,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/piazza-san-remigio-18493/,4,55,1,1,24,€
1592,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cozy-apartment-with-patio-19990/,3,45,1,1,27,€
1593,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/piazza-mentana-apartment-19996/,2,45,1,1,81,€
1594,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/vinegia-loft-20207/,4,58,1,1,32,€
1595,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/number-11-20245/,6,75,2,1,13,€
1596,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/campuccio-20282/,4,75,studio,1,17,€
1597,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/costa-san-giorgio-20283/,6,0,2,1,15,€
1598,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/senese-20284/,2,50,1,1,28,€
1599,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/number10-20285/,4,75,1,1,15,€
1600,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/fiesolana-20286/,6,50,2,2,15,€
1601,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/isola-20287/,2,0,studio,1,34,€
1602,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/stinche-20288/,2,0,1,1,34,€
1603,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/terzo-20290/,5,75,3,1,15,€
1604,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/demedici-20291/,6,60,2,1,13,€
1605,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/dei-neri-20292/,4,0,studio,1,19,€
1606,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/cupolone-20293/,2,75,studio,1,34,€
1607,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/badesse-20294/,6,70,2,2,23,€
1608,https://www.waytostay.com/florence-apartments/,https://www.waytostay.com/florence-apartments/zeno-20296/,6,0,2,1,13,€
